,Unnamed: 0,search_id,trip_index,received_date,received_ms,origin,destination,total_usd,pax_type,refundable,validating_carrier,departure_odate,departure_ms,outgoing_duration,outgoing_stops,return_odate,return_ms,returning_duration,returning_stops,major_carrier_id,total_stops,advance,length_of_stay,includes_saturday_night_stay,available_seats,lowest_cabin_class,highest_cabin_class
112,2551936,a5d55d42-dd12-325f-a884-9c3de201e7db,141,2016-07-20,1469018913072,BOS,CUN,566.97,ADT,,UA,2016-11-01,1478000700000,685,2,2016-11-07,1478555400000,400,1,UA,3,104,6,True,5,E,E
113,1992245,c7d05f62-b311-3734-8247-022e3133adbb,35,2016-04-08,1460118638515,BOS,CUN,659.3,ADT,,AA,2016-04-17,1460923800000,390,1,2016-04-21,1461274200000,415,1,AA,2,9,4,False,2,E,E
114,510628,8b523906-e1a6-34ff-a9c1-f8ceb65b10ce,2,2016-06-20,1466446833732,BOS,CUN,457.74,ADT,,AA,2016-12-16,1481910600000,510,1,2016-12-23,1482501300000,373,1,AA,2,179,7,True,1,E,E
115,961818,4eb8a5fb-0202-3dde-8c83-c287af885797,62,2016-10-23,1477267474432,BOS,CUN,335.93,ADT,,AA,2016-12-29,1483021800000,1521,1,2017-01-05,1483624740000,560,1,AA,2,67,7,True,4,E,E
116,2434878,3fcd6682-fe0f-361c-b1d4-2db6b94c8008,72,2015-12-08,1449609056557,BOS,CUN,882.72,ADT,,UA,2015-12-23,1450868400000,392,1,2015-12-27,1451235000000,504,1,UA,2,15,4,True,2,E,E
117,2597765,6b43ec85-89bc-33e6-80d4-b7c55c9a64fc,73,2015-11-12,1447390780495,BOS,CUN,648.1,,,,2016-03-04,1457100540000,280,0,2016-03-10,1457639100000,244,0,B6,0,113,6,True,9,E,E
118,923372,cda31f10-8f86-3cbb-9440-a14722871944,20,2016-10-01,1475376348891,BOS,CUN,303.93,ADT,,UA,2016-12-31,1483178400000,845,1,2017-01-07,1483827600000,985,1,UA,2,91,7,True,2,E,E
119,1109922,da80f3f9-3fa4-3741-9772-11a8a9cb2347,89,2016-07-01,1467361785425,BOS,CUN,863.47,ADT,,UA,2017-02-18,1487421000000,455,1,2017-02-25,1488051000000,579,1,UA,2,232,7,True,9,E,E
120,1894941,b7a3becf-a133-303e-8c57-90c4a95ea223,138,2015-10-09,1444443855129,BOS,CUN,615.24,,,,2015-11-26,1448557500000,893,2,2015-12-01,1448974800000,430,1,DL,3,48,5,True,4,E,E
121,2190423,d62898cc-514a-3d17-a11d-511a09cce451,196,2016-02-05,1454686856487,BOS,CUN,866.89,ADT,,DL,2016-02-17,1455711600000,465,1,2016-02-22,1456161180000,591,2,DL,3,12,5,True,1,E,E
122,2255959,65ee2bd9-2b24-3faf-bd51-fd765c62ed3e,26,2016-11-21,1479771636830,BOS,CUN,447.91,ADT,,UA,2016-12-16,1481882400000,965,1,2016-12-30,1483127700000,1204,1,UA,2,25,14,True,3,E,E
123,669024,a38cd235-eb34-3556-be52-68e7fb7f8d3d,137,2016-01-22,1453497146582,BOS,CUN,1057.79,ADT,,DL,2016-02-13,1455395100000,692,2,2016-02-23,1456247580000,442,1,DL,3,22,10,True,4,E,E
124,2887315,9cc0dac5-e99f-3ba9-b4f1-9226d9b3ee5b,105,2015-12-25,1451093652551,BOS,CUN,470.21,ADT,,DL,2016-02-23,1456223400000,432,1,2016-02-28,1456660800000,406,1,DL,2,60,5,True,8,E,E
125,456105,c23df3e7-4e88-3a53-afc8-79ecb9820594,28,2016-09-09,1473461994114,BOS,CUN,735.69,ADT,,NK,2017-02-18,1487412300000,439,2,2017-02-25,1488061080000,417,2,NK,4,162,7,True,4,E,E
126,782208,aa0ef861-8031-3a0a-add9-02c32f491109,172,2016-02-25,1456412437559,BOS,CUN,834.39,ADT,,DL,2016-02-27,1456583100000,292,0,2016-03-05,1457182800000,596,2,DL,2,2,7,True,4,E,E
127,514437,5f394c55-68ec-35d3-b42d-8d5180893464,31,2016-06-20,1466422112969,BOS,CUN,360.74,ADT,,UA,2016-09-27,1474977060000,701,2,2016-10-03,1475494200000,641,1,UA,3,99,6,True,8,E,E
128,938809,4b044b14-7e27-3091-bc9f-a139338d54b0,9,2016-11-24,1480004896322,BOS,CUN,1148.91,ADT,,AM,2016-11-24,1480048200000,1097,1,2016-11-27,1480303020000,731,2,AM,3,0,3,True,9,E,E
129,2604390,9e77c1f9-df68-31a0-8cd9-ed5ea71847e4,51,2016-12-29,1483018561524,BOS,CUN,355.53,ADT,,B6,2017-07-16,1500198300000,540,1,2017-07-25,1501011900000,1165,1,B6,2,199,9,True,9,E,E
130,1310112,8d8e89db-3b9f-3fbb-b8e7-09dba4cb90af,22,2015-12-11,1449857553193,BOS,CUN,943.02,ADT,,UA,2015-12-27,1451223900000,615,1,2016-01-03,1451862900000,896,2,AC,3,16,7,True,1,E,E
131,465049,271143e6-a6c8-3b19-ba47-511dd4e52206,143,2016-04-06,1459964106770,BOS,CUN,550.8,ADT,,AA,2016-11-11,1478865600000,405,1,2016-11-14,1479124860000,482,1,AA,2,219,3,True,1,E,E
132,1361785,e22abc47-dff2-375f-a6ab-6a472dc2c128,26,2016-09-16,1474049369276,BOS,CUN,367.69,ADT,,UA,2016-11-24,1479986040000,666,1,2016-12-03,1480785300000,383,1,UA,2,69,9,True,9,E,E
133,2064132,b3027e52-9927-3a1d-9190-474328b919ec,198,2016-06-17,1466165059560,BOS,CUN,904.64,ADT,,AC,2016-08-17,1471428000000,530,1,2016-08-21,1471807800000,419,1,AC,2,61,4,True,2,E,B
134,1172515,a2da6e60-491a-3b50-a183-d4e3458b3847,148,2016-10-07,1475883464317,BOS,CUN,420.43,ADT,,AA,2017-05-21,1495360800000,520,1,2017-05-28,1495986900000,738,1,AA,2,226,7,True,9,E,E
135,590187,3717c411-d0d5-349c-bba4-80dfc185c815,62,2016-10-28,1477671888007,BOS,CUN,283.93,ADT,,UA,2016-12-03,1480775400000,530,1,2016-12-10,1481390100000,1296,1,UA,2,36,7,True,9,E,E
136,1045930,68ecb7dc-4da3-34f3-9ce3-2816ccf67848,70,2016-08-20,1471717514514,BOS,CUN,474.52,ADT,,AA,2016-12-04,1480856700000,395,1,2016-12-10,1481408700000,408,1,AA,2,106,6,False,2,E,E
137,128408,e8ff0d3e-37f2-308f-a7a0-050eff14afaa,168,2016-02-12,1455308160267,BOS,CUN,914.89,ADT,,DL,2016-02-17,1455710400000,576,2,2016-02-21,1456056000000,565,2,DL,4,5,4,True,4,E,E
138,1042144,f688ed7b-ddd8-3a3f-93d7-cfbb26e5a622,159,2016-02-14,1455487265893,BOS,CUN,866.89,ADT,,DL,2016-07-09,1468059600000,620,2,2016-07-16,1468670400000,434,1,DL,3,146,7,True,4,E,E
139,2855065,6d2d8a69-0a84-3462-8274-b7add1cbdd06,31,2016-05-01,1462112215996,BOS,CUN,536.08,ADT,,UA,2016-08-25,1472124000000,457,1,2016-08-30,1472582100000,504,1,UA,2,116,5,True,9,E,E
140,1446475,9f441104-3f94-3ec9-b4c3-1a1eb592c118,138,2016-08-09,1470784455308,BOS,CUN,1344.52,ADT,,AA,2016-12-26,1482746400000,460,1,2016-12-31,1483192500000,450,1,AA,2,139,5,False,5,E,E
141,393513,14ebb54e-4152-30d4-a0f3-aafa1d95098d,48,2016-08-24,1472035510339,BOS,CUN,514.62,ADT,,AM,2016-09-05,1473132000000,610,1,2016-09-12,1473689160000,689,1,AM,2,12,7,True,9,E,E
142,2578889,c863b2f1-b8b0-3ff6-913f-907bbeda998f,2,2016-08-17,1471451545533,BOS,CUN,447.52,ADT,,UA,2016-09-21,1474499400000,1039,1,2016-09-25,1474803000000,1041,1,UA,2,35,4,True,9,E,E
143,2609311,8ab46c96-b42d-3d6b-a90e-c31f6b9634d2,144,2016-12-29,1483046935735,BOS,CUN,560.48,ADT,,AC,2017-04-15,1492249800000,855,1,2017-04-20,1492702800000,570,1,AC,2,107,5,True,4,E,E
144,1904164,8acc8a46-d623-34c6-9276-ce30d52f5336,3,2016-09-12,1473659779465,BOS,CUN,322.69,ADT,,UA,2016-12-10,1481380500000,405,1,2016-12-16,1481923800000,473,1,UA,2,89,6,True,7,E,E
145,1180496,afd645c4-1e9a-3d84-8cd6-655f4351aa7a,79,2016-09-27,1474993087113,BOS,CUN,825.69,ADT,,AA,2016-11-22,1479844800000,1244,1,2016-11-27,1480251540000,1221,1,AA,2,56,5,True,5,E,E
146,2677701,1d382439-801b-3af9-8789-665e6836de11,182,2016-12-02,1480680200487,BOS,CUN,625.58,ADT,,AM,2017-01-01,1483331100000,604,1,2017-01-04,1483541700000,700,1,AM,2,30,3,False,9,E,E
147,2977043,3041ea72-736c-3a12-b5e0-24675bae5f24,5,2016-12-03,1480774374712,BOS,CUN,392.68,ADT,,UA,2017-02-21,1487722800000,920,1,2017-02-26,1488145860000,1026,1,UA,2,80,5,True,9,E,E
148,2968398,718f1554-8400-3594-934b-b4ac49218c0b,195,2015-11-18,1447870360063,BOS,CUN,472.2,,,,2016-01-27,1453910400000,570,2,2016-01-31,1454270700000,525,1,DL,3,70,4,True,1,E,E
149,2687119,deb17468-0ba1-308f-bbb8-3b7ad347077e,132,2016-04-10,1460283962852,BOS,CUN,558.3,ADT,,AA,2016-05-04,1462352400000,488,2,2016-05-08,1462728720000,392,1,AA,3,24,4,True,8,E,E
150,642517,88eedd7c-3564-3c16-a981-0e135506f49c,11,2016-08-08,1470655145042,BOS,CUN,648.52,ADT,,UA,2016-08-12,1470997800000,510,1,2016-08-17,1471458900000,1079,1,UA,2,4,5,True,5,E,E
151,2277630,1110dd56-99ab-3830-bba9-b2515521aa76,141,2016-01-25,1453724023824,BOS,CUN,672.79,ADT,,UA,2016-03-06,1457262960000,459,1,2016-03-13,1457894280000,474,1,UA,2,41,7,True,3,E,E
152,904286,38cecc61-a6bb-3584-9622-c2fa4e9f4710,108,2016-12-26,1482730367916,BOS,CUN,319.68,ADT,,UA,2017-05-23,1495533600000,455,1,2017-05-30,1496158620000,753,1,UA,2,148,7,True,9,E,E
153,1788735,88af1ba1-715c-3b93-97a0-745248a2e4e5,37,2016-09-23,1474646388339,BOS,CUN,371.69,ADT,,AA,2017-04-13,1492092000000,715,1,2017-04-20,1492707600000,1128,1,AA,2,202,7,True,3,E,E
154,2705697,37962441-109d-3207-8adf-5ba85ad973ac,80,2016-10-31,1477920320527,BOS,CUN,384.93,ADT,,UA,2016-12-22,1482402600000,815,2,2016-12-27,1482868500000,1097,1,UA,3,52,5,True,9,E,E
155,1563176,b28ca4bf-766b-36bc-830e-f9766958ab59,82,2016-03-28,1459166758528,BOS,CUN,617.69,ADT,,AA,2016-04-23,1461429780000,594,1,2016-05-01,1462135260000,497,1,AA,2,26,8,True,3,E,E
156,2545631,f0bfead6-f277-37f0-b95d-8bd658282a4e,157,2016-06-29,1467242916235,BOS,CUN,718.24,ADT,,AA,2016-07-05,1467724200000,410,1,2016-07-12,1468324980000,533,1,AA,2,6,7,True,4,E,E
157,811469,d27f0f84-4135-36b8-bdae-29c0c64128d7,84,2016-12-10,1481412840127,BOS,CUN,448.18,ADT,,B6,2017-02-23,1487898600000,1068,1,2017-03-04,1488640620000,708,2,B6,3,75,9,True,7,E,E
158,1305118,d998fc49-21ae-3d23-a91c-8195ab3f6e3d,121,2016-01-02,1451749634489,BOS,CUN,1094.18,ADT,,UA,2016-04-16,1460813700000,571,2,2016-04-23,1461441300000,494,1,UA,3,105,7,True,9,E,E
159,1114251,d644ca14-df33-3aac-b5ef-ab2fce6e1d71,190,2016-01-07,1452225322190,BOS,CUN,736.79,ADT,,DL,2016-01-13,1452687540000,562,1,2016-01-19,1453204800000,588,1,DL,2,6,6,True,2,E,E
160,2709479,29e45661-67e6-3902-ab3a-1a513f013a10,16,2016-02-17,1455696426773,BOS,CUN,466.89,ADT,,UA,2016-10-05,1475661600000,545,2,2016-10-15,1476551700000,650,1,UA,3,231,10,True,9,E,E
161,396765,82db691f-7bbb-3557-ac89-352511331d17,48,2016-11-13,1479037678659,BOS,CUN,711.91,ADT,,UA,2016-12-24,1482578700000,715,1,2016-12-30,1483122000000,652,1,UA,2,41,6,True,9,E,E
162,970307,0b7a047d-e9c1-3742-98b2-aaa0f58cacf5,34,2016-04-18,1460953025997,BOS,CUN,301.3,ADT,,UA,2017-02-05,1486297800000,590,2,2017-02-12,1486923000000,589,1,UA,3,294,7,True,1,E,E
163,609585,5cb52e24-5d06-3682-934f-46abd0c531cd,161,2016-11-18,1479455794211,BOS,CUN,648.91,ADT,,UA,2016-12-29,1483005600000,685,1,2017-01-03,1483476900000,980,1,UA,2,41,5,True,4,E,E
164,992040,af7f827c-2628-3ba8-8927-78407b59b158,70,2016-01-12,1452595383100,BOS,CUN,1083.69,ADT,,UA,2016-04-16,1460839500000,395,1,2016-04-23,1461436200000,404,1,UA,2,95,7,True,4,E,E
165,2190092,2ba0a739-0bb8-3ba5-bf3d-bdb6c5f0b0d9,175,2016-02-05,1454721977632,BOS,CUN,524.39,ADT,,DL,2016-04-20,1461173400000,433,1,2016-04-27,1461758400000,437,1,DL,2,75,7,True,8,E,E
166,287562,c0365473-ca40-3a64-8315-e988b09a7dba,153,2016-05-07,1462630901777,BOS,CUN,669.58,ADT,,AA,2016-06-20,1466413200000,487,1,2016-06-27,1467062700000,420,1,AA,2,44,7,True,1,E,E
167,788170,76c0ca9f-3108-3120-83c2-3ce6c7d93176,48,2016-02-25,1456439635697,BOS,CUN,504.39,ADT,,UA,2016-04-02,1459604520000,518,1,2016-04-09,1460235000000,432,1,UA,2,37,7,True,4,E,E
168,1346832,ff9bff78-6d9a-318e-a47e-a368808baacc,6,2015-09-01,1441116586533,BOS,CUN,517.66,,,,2016-04-16,1460809800000,635,1,2016-04-23,1461430500000,1261,1,UA,2,228,7,True,9,E,E
169,596366,d904c52e-b67a-386f-8a77-24bc7e379723,69,2016-08-29,1472521130880,BOS,CUN,537.52,ADT,,UA,2017-01-10,1484076600000,545,1,2017-01-16,1484603460000,399,1,UA,2,134,6,True,9,E,E
170,2649126,bfab7a76-c382-3e82-9528-1fcc5ef4dd7f,173,2016-09-30,1475247660327,BOS,CUN,643.09,ADT,,AC,2017-03-11,1489273200000,950,1,2017-03-19,1489938000000,419,1,AC,2,162,8,True,2,E,E
171,2082229,fa9c77c0-7c5a-3d3e-bd00-507759e11357,70,2016-01-20,1453320833638,BOS,CUN,957.79,ADT,,UA,2016-02-11,1455186780000,419,1,2016-02-22,1456177800000,429,1,UA,2,22,11,True,2,E,E
172,653834,6364002c-b109-38c2-bf7b-78feafcc2c97,191,2016-02-24,1456353104227,BOS,CUN,878.89,ADT,,DL,2016-09-28,1475074800000,580,2,2016-10-10,1476105120000,536,2,DL,4,217,12,True,3,E,E
173,2067360,b44413e1-da22-33b2-8735-46e34c03fa03,185,2016-06-17,1466162898945,BOS,CUN,578.24,ADT,,AA,2016-12-03,1480759740000,406,1,2016-12-10,1481371260000,482,1,AA,2,169,7,True,9,E,E
174,1510506,48d19151-2dd7-35b5-bbd5-90e8af338887,189,2016-12-06,1481049004897,BOS,CUN,397.68,ADT,,NK,2017-01-25,1485338400000,445,2,2017-01-29,1485728160000,419,2,NK,4,50,4,True,4,E,E
175,1720437,c75db44a-5768-351b-966b-528d60257b90,56,2016-10-24,1477367425613,BOS,CUN,458.93,ADT,,UA,2016-12-28,1482961800000,1070,1,2017-01-04,1483550100000,1300,1,UA,2,65,7,True,9,E,E
176,1336720,0c57f38c-0c72-321d-8b32-65b9b601f757,105,2016-11-20,1479690127380,BOS,CUN,419.41,ADT,,AA,2017-04-15,1492281600000,1215,1,2017-04-25,1493142600000,577,2,AA,3,146,10,True,5,E,E
177,364965,aaf5032c-68ec-3e6e-92a2-9d6d1e518e62,107,2016-10-22,1477181994633,BOS,CUN,686.93,ADT,,UA,2016-12-23,1482501600000,815,1,2016-12-30,1483136400000,401,1,UA,2,62,7,True,2,E,E
178,528330,49c86404-60c6-3591-9484-023ae852c319,124,2016-12-20,1482250221925,BOS,CUN,295.68,ADT,,AA,2017-01-04,1483533000000,397,1,2017-01-10,1484087700000,1151,2,AA,3,15,6,True,1,E,E
179,1296342,f5cde944-7665-341d-8eb6-4665fc161137,119,2016-12-22,1482411727371,BOS,CUN,380.68,ADT,,UA,2017-02-21,1487697300000,680,1,2017-02-27,1488220200000,638,1,UA,2,61,6,True,9,E,E
180,1304045,f2aa3209-1e08-347e-8226-754aceb2511f,1,2016-01-02,1451716977742,BOS,CUN,415.68,ADT,,UA,2016-02-16,1455618600000,820,1,2016-02-21,1456074000000,1203,1,UA,2,45,5,True,9,E,E
181,451859,db5150ef-43d5-3b37-94d4-24939e8195f9,135,2016-02-18,1455801040577,BOS,CUN,777.89,ADT,,UA,2016-03-12,1457782500000,425,1,2016-03-16,1458129600000,609,2,UA,3,23,4,True,2,E,E
182,471128,96f4dc08-0e9d-389c-9bdf-38167c36125a,61,2016-09-26,1474931696440,BOS,CUN,539.69,ADT,,AA,2016-10-06,1475758200000,687,1,2016-10-11,1476183600000,494,1,AA,2,10,5,True,5,E,E
183,2864418,41502bac-541b-3820-8394-c8e2aaf8b20f,78,2016-01-21,1453390663690,BOS,CUN,1524.69,ADT,,B6,2016-02-12,1455278400000,475,1,2016-02-20,1455996000000,239,0,B6,1,22,8,True,4,E,E
184,117086,f449deac-cd7c-33db-bf99-5cd947c3a541,112,2015-12-31,1451585887711,BOS,CUN,360.67,ADT,,UA,2016-02-17,1455709200000,640,2,2016-02-24,1456342500000,401,1,UA,3,48,7,True,9,E,E
185,21555,e3571034-77e9-3f61-8e00-6bbf634fccd1,120,2016-03-09,1457585475534,BOS,CUN,525.69,ADT,,UA,2016-04-10,1460282400000,470,1,2016-04-17,1460914800000,606,1,UA,2,31,7,True,6,E,E
186,2759144,5ba4dea2-0424-3828-b6e1-484056138a4a,162,2016-07-21,1469158106372,BOS,CUN,597.47,ADT,,AA,2016-08-29,1472472000000,516,1,2016-09-13,1473784500000,464,1,AA,2,39,15,True,9,E,E
187,1882757,70161c1e-21cc-395d-8b77-a76b1c1d1f9c,139,2016-10-19,1476881732445,BOS,CUN,1228.93,ADT,,AA,2016-12-30,1483092000000,547,1,2017-01-03,1483474200000,965,1,AA,2,72,4,True,2,E,E
188,2647522,707ee3fd-6d0b-3f4f-ac06-5947b19ff052,36,2016-09-30,1475239481504,BOS,CUN,373.69,ADT,,UA,2016-11-24,1479996000000,1255,2,2016-12-05,1480940400000,477,1,UA,3,55,11,True,9,E,E
189,1072341,35dd4e80-09eb-38e5-ba73-30e0829afd07,183,2016-09-05,1473108635479,BOS,CUN,453.69,ADT,,AA,2016-11-05,1478366100000,436,1,2016-11-09,1478702640000,461,1,AA,2,61,4,True,4,E,E
190,392578,ba2a83d0-8496-34f4-ad68-d73a1b5543f3,42,2016-08-24,1472065075656,BOS,CUN,890.02,ADT,,AA,2016-11-23,1479895200000,404,1,2016-11-28,1480365660000,417,1,AA,2,91,5,True,1,E,E
191,1836137,8a4b6000-3c0c-3a5e-992d-40c74af91818,175,2016-06-28,1467121760086,BOS,CUN,1176.74,ADT,,AA,2016-12-26,1482782400000,470,1,2017-01-02,1483365300000,450,1,AA,2,181,7,True,1,E,E
192,723191,1a670cef-0aca-324a-9ce0-0240962ec7df,163,2016-06-04,1465095982339,BOS,CUN,652.24,ADT,,AA,2016-06-16,1466074800000,420,1,2016-06-21,1466513700000,397,1,AA,2,12,5,True,9,E,E
193,1051050,1bb4fa44-56b3-37bb-90c3-4c3b10780d5d,14,2016-11-25,1480134384870,BOS,CUN,310.91,ADT,,AA,2017-07-15,1500121800000,805,1,2017-07-20,1500548400000,633,1,AA,2,231,5,True,4,E,E
194,2303119,8f775a51-cf23-3b45-9762-f09f75af5fe8,124,2016-11-05,1478335840077,BOS,CUN,422.41,ADT,,AA,2017-01-02,1483366500000,1415,1,2017-01-08,1483912800000,918,1,AA,2,58,6,True,2,E,E
195,995743,12c2a534-4803-307b-a0af-627de1842c8c,73,2016-08-19,1471628532620,BOS,CUN,584.52,ADT,,AA,2016-09-15,1473930000000,453,1,2016-09-23,1474659240000,436,1,AA,2,27,8,True,7,E,E
196,1414341,8525b3a1-a6e3-3c8e-96d3-7d75fe72e962,123,2015-10-02,1443828644171,BOS,CUN,450.74,,,,2016-02-17,1455728400000,526,2,2016-02-23,1456228800000,475,1,DL,3,138,6,True,3,E,E
197,2521070,2b75d2f4-2657-3393-abbe-c2b88dc22bd1,204,2016-08-22,1471868141555,BOS,CUN,1840.92,ADT,,B6,2017-04-15,1492269000000,277,0,2017-04-22,1492893780000,245,0,B6,0,236,7,True,9,E,E
198,2260791,764329af-2adb-300d-bf78-7267df1110ee,28,2016-11-21,1479751856643,BOS,CUN,296.91,ADT,,UA,2016-11-27,1480305120000,883,1,2016-12-03,1480803600000,399,1,UA,2,6,6,False,5,E,E
199,546388,1e24d5f5-ab07-3a8e-8537-880d382e8aa8,90,2016-06-15,1465979368711,BOS,CUN,687.24,ADT,,AA,2016-06-26,1466931600000,399,1,2016-06-30,1467284400000,512,1,AA,2,11,4,False,6,E,E
200,1659378,02f5a4e4-c496-37c5-a346-da08ff7c554f,113,2016-09-22,1474544105816,BOS,CUN,640.49,ADT,,AC,2017-04-15,1492297200000,920,1,2017-04-22,1492875600000,574,1,AC,2,205,7,True,9,E,E
201,2372474,6e053be7-52a7-30ab-8662-00164690592b,92,2016-12-07,1481128127103,BOS,CUN,358.68,ADT,,UA,2017-01-02,1483353720000,403,1,2017-01-06,1483741200000,996,1,UA,2,26,4,False,1,E,E
202,1989871,4a87adcf-b6c9-308b-ab58-d73ad2faf0f7,47,2016-06-01,1464798598819,BOS,CUN,336.24,ADT,,UA,2017-02-04,1486244700000,410,1,2017-02-09,1486673700000,494,1,UA,2,248,5,True,9,E,E
203,2148004,30ef8e51-7fef-391c-9d4e-54bfb2e040de,112,2016-12-23,1482488819573,BOS,CUN,425.68,ADT,,UA,2017-02-17,1487377500000,1025,1,2017-02-22,1487793300000,1189,1,UA,2,56,5,True,9,E,E
204,741848,87b6613d-a030-3ab4-80a3-efb0e1bdc497,193,2015-12-05,1449349869934,BOS,CUN,986.71,ADT,,UA,2016-02-12,1455277260000,639,2,2016-02-19,1455905400000,402,1,UA,3,69,7,True,9,E,E
205,1945575,fa886e42-f289-33e5-b245-fadd9dc3f6ec,98,2016-10-25,1477447585704,BOS,CUN,512.93,ADT,,UA,2016-11-10,1478796960000,1454,1,2016-11-14,1479147000000,1153,1,UA,2,16,4,True,1,E,E
206,206572,5dc532c9-4409-3f3d-aaf0-2c41cdce9c7a,68,2016-11-07,1478574601916,BOS,CUN,666.91,ADT,,UA,2016-12-21,1482316200000,815,2,2017-01-01,1483294800000,662,1,UA,3,44,11,True,2,E,E
207,337622,25b30a7f-918e-34d3-abc9-b9dce28bc8d4,45,2016-10-05,1475707214119,BOS,CUN,617.93,ADT,,AA,2017-02-19,1487552100000,975,1,2017-02-25,1488045600000,1128,1,AA,2,137,6,False,9,E,E
208,2433629,fbf8dcc7-6c89-3cec-b5fa-c164b2181408,154,2015-12-08,1449620998628,BOS,CUN,509.71,ADT,,DL,2016-01-21,1453392000000,570,1,2016-01-31,1454245200000,504,2,DL,3,44,10,True,4,E,E
209,1473746,0f43db07-0912-3e91-a31a-539478aeffa8,174,2016-01-19,1453223766817,BOS,CUN,587.79,ADT,,UA,2016-03-17,1458209100000,533,1,2016-03-22,1458651600000,497,1,UA,2,58,5,True,6,E,E
210,2859462,bad13216-5e6d-3755-ac85-d515168e44a7,176,2016-09-14,1473876548714,BOS,CUN,1030.19,ADT,,AA,2016-12-23,1482491700000,385,1,2016-12-30,1483127700000,548,1,AA,2,100,7,True,3,E,E
211,513474,e134bb41-04e2-3b35-9e23-72c1a39fbb1b,92,2016-06-20,1466445584845,BOS,CUN,716.74,ADT,,AA,2016-06-26,1466935500000,374,1,2016-07-02,1467496920000,417,1,AA,2,6,6,False,9,E,E
212,798791,38feb532-2f54-37ed-92bd-bd9fc8d4832b,36,2015-10-18,1445221096823,BOS,CUN,979.26,,,,2015-12-24,1450964700000,615,1,2015-12-31,1451590200000,409,1,AC,2,67,7,True,1,E,E
213,2862287,0cc6d499-856f-3b59-822c-e38465aaceb4,125,2016-09-14,1473843762599,BOS,CUN,1327.69,ADT,,AA,2016-12-18,1482095400000,400,1,2017-01-02,1483365300000,373,1,AA,2,95,15,True,2,E,E
214,2493557,fbfeeeab-3d0b-3f63-a3c0-317c3230e4df,191,2016-07-15,1468611179822,BOS,CUN,660.97,ADT,,AA,2016-08-23,1471942800000,587,1,2016-08-30,1472585700000,431,1,AA,2,39,7,True,7,E,E
215,1278484,fe618934-3051-3434-ab48-e4a25b5375df,108,2016-05-31,1464740187748,BOS,CUN,608.08,ADT,,UA,2016-08-13,1471079400000,415,1,2016-08-20,1471721580000,450,1,UA,2,74,7,True,8,E,E
216,1366209,2efc96e7-7cbe-3565-944a-335ea2d4b145,190,2016-12-05,1480941427966,BOS,CUN,1304.58,ADT,,AM,2016-12-24,1482639900000,639,1,2016-12-31,1483197120000,683,1,AM,2,19,7,True,1,E,B
217,1360657,6473b1a7-4e7e-378f-a497-0d6e6a7a0463,42,2016-09-16,1474036143839,BOS,CUN,681.19,ADT,,AA,2017-04-17,1492419600000,525,1,2017-04-23,1492962900000,385,1,AA,2,213,6,True,4,E,E
218,1308119,5b50e32e-965b-39ff-aa4b-6d8b0c02a920,105,2015-12-11,1449882209188,BOS,CUN,770.21,ADT,,DL,2016-04-18,1460974200000,480,1,2016-04-25,1461614100000,498,1,DL,2,129,7,True,9,E,E
219,429260,13a08adb-0bd7-3cde-bb65-9e485b23292e,90,2015-08-13,1439523575036,BOS,CUN,438.78,,,,2015-11-14,1447503300000,470,1,2015-11-21,1448107200000,414,1,DL,2,93,7,True,8,E,E
220,508439,1624ad00-8e6a-3147-a513-c41ece96dac4,132,2016-06-20,1466445836030,BOS,CUN,613.24,ADT,,AA,2016-08-10,1470819600000,491,1,2016-08-14,1471172400000,526,1,AA,2,51,4,True,1,E,E
221,1988118,82fce9ac-6989-3eac-8a15-e782bffa6161,131,2016-06-01,1464835639199,BOS,CUN,570.14,ADT,,AA,2017-03-04,1488621600000,405,1,2017-03-11,1489257000000,240,0,AA,1,276,7,True,4,E,E
222,2429745,62fb7ee9-7500-35a3-9ee8-21771354d662,61,2016-07-31,1470011879469,BOS,CUN,716.47,ADT,,UA,2017-02-18,1487431800000,635,1,2017-02-24,1487964600000,484,1,UA,2,202,6,True,9,E,E
223,1721354,9466eca2-6c11-37d0-80b2-805721bf839b,83,2016-10-24,1477336277831,BOS,CUN,552.73,ADT,,AC,2017-04-17,1492422600000,855,1,2017-04-24,1493048400000,419,1,AC,2,175,7,True,3,E,E
224,2460836,feb85de4-05c0-3788-b3b3-4d29be3b8700,130,2016-03-18,1458334527568,BOS,CUN,1194.69,ADT,,DL,2016-04-16,1460823300000,437,1,2016-04-23,1461441900000,516,1,DL,2,29,7,True,4,E,E
225,1601208,dbec33b4-c009-353d-9730-65cebaa7cf7f,40,2015-11-26,1448586391345,BOS,CUN,365.7,ADT,,DL,2015-12-09,1449657600000,433,1,2015-12-16,1450266600000,425,1,DL,2,13,7,True,9,E,E
226,600607,c1028690-44d9-3f61-b8f8-98be802ad97f,61,2016-08-29,1472489036971,BOS,CUN,538.02,ADT,,UA,2016-11-02,1478082660000,594,2,2016-11-07,1478555460000,428,1,UA,3,65,5,True,8,E,E
227,2654186,e9b9f315-8a48-33ac-a722-e694755c3163,131,2016-07-04,1467635734954,BOS,CUN,575.97,ADT,,AA,2016-09-24,1474718100000,395,1,2016-10-01,1475319600000,494,1,AA,2,82,7,True,4,E,E
